number,house_id,datetime,energy_import
504,77,2020-08-21 23:00:00,0.23435249045599502
505,77,2020-08-22 00:00:00,0.453
506,77,2020-08-22 01:00:00,0.431
507,77,2020-08-22 02:00:00,0.412
508,77,2020-08-22 03:00:00,0.4388657656893829
509,77,2020-08-22 04:00:00,0.42378014489212723
510,77,2020-08-22 05:00:00,0.386
511,77,2020-08-22 06:00:00,0.388
512,77,2020-08-22 07:00:00,0.346
513,77,2020-08-22 08:00:00,0.31320859330119655
514,77,2020-08-22 09:00:00,0.27494852112795154
515,77,2020-08-22 10:00:00,0.228
516,77,2020-08-22 11:00:00,0.279
517,77,2020-08-22 12:00:00,0.32
518,77,2020-08-22 13:00:00,0.339
519,77,2020-08-22 14:00:00,0.352
520,77,2020-08-22 15:00:00,0.299
521,77,2020-08-22 16:00:00,0.018
522,77,2020-08-22 17:00:00,0.05567148829935059
523,77,2020-08-22 18:00:00,0.201
524,77,2020-08-22 19:00:00,0.255
525,77,2020-08-22 20:00:00,0.22987579674507702
526,77,2020-08-22 21:00:00,0.21831113626032403
527,77,2020-08-22 22:00:00,0.22045964255677483
528,77,2020-08-22 23:00:00,0.195047659974664
529,77,2020-08-23 00:00:00,0.20119620045453918
530,77,2020-08-23 01:00:00,0.20356086169048052
531,77,2020-08-23 02:00:00,0.20715533144676582
532,77,2020-08-23 03:00:00,0.19086064626977053
533,77,2020-08-23 04:00:00,0.17929875116801222
534,77,2020-08-23 05:00:00,0.21467037964262145
535,77,2020-08-23 06:00:00,0.2078148909222556
536,77,2020-08-23 07:00:00,0.20640670410139367
537,77,2020-08-23 08:00:00,0.19850962390963645
538,77,2020-08-23 09:00:00,0.08550802627610778
539,77,2020-08-23 10:00:00,0.005915255014997996
540,77,2020-08-23 11:00:00,0.311
541,77,2020-08-23 12:00:00,0.339
542,77,2020-08-23 13:00:00,0.354
543,77,2020-08-23 14:00:00,0.001
544,77,2020-08-23 15:00:00,0.253
545,77,2020-08-23 16:00:00,0.008
546,77,2020-08-23 17:00:00,0.03370599688308682
547,77,2020-08-23 18:00:00,0.137
548,77,2020-08-23 19:00:00,0.21570272586240855
549,77,2020-08-23 20:00:00,0.18134071214944497
550,77,2020-08-23 21:00:00,0.22897345506127453
551,77,2020-08-23 22:00:00,0.2116960442185275
552,77,2020-08-23 23:00:00,0.18416305294865504
553,77,2020-08-24 00:00:00,0.5953854778501941
554,77,2020-08-24 01:00:00,0.6056556219737762
555,77,2020-08-24 02:00:00,0.591108634717582
556,77,2020-08-24 03:00:00,0.6249180855114187
557,77,2020-08-24 04:00:00,0.5535528515895809
