timestamp,Temperature,Sunshine Duration,Shortwave Radiation,Direct Shortwave Radiation,Diffuse Shortwave Radiation,Global radiation,Precipitation Total
20200218T1300,29.199213,53.61702,898.89996,644.6675,254.23247,1153.13243,0
20200218T1400,29.479214,53.61702,860.63,602.9503,257.67972,1118.30972,0
20200218T1500,29.309214,53.61702,754.72,505.4162,249.30379,1004.02379,0
20200218T1600,28.599215,60,587.39996,368.4284,218.97156,806.37152,0
20200218T1700,27.559214,60,402.28,236.93831,165.34169,567.62169,0
20200218T1800,25.439215,60,157.53,85.912575,71.617424,229.147424,0
20200218T1900,23.309214,15.516666,2.67,1.1368492,1.5331509,4.2031509,0
20200218T2000,21.599215,0,0,0,0,0,0
20200218T2100,22.019215,0,0,0,0,0,0
20200218T2200,21.839214,0,0,0,0,0,0
20200218T2300,20.439215,0,0,0,0,0,0
20200219T0000,19.339214,0,0,0,0,0,0
20200219T0100,19.329214,0,0,0,0,0,0
20200219T0200,19.549213,0,0,0,0,0,0
20200219T0300,19.789215,0,0,0,0,0,0
20200219T0400,19.759212,0,0,0,0,0,0
20200219T0500,19.639214,0,0,0,0,0,0
20200219T0600,19.409214,0,0,0,0,0,0
20200219T0700,17.599213,0,33.82,17.890427,15.929572,49.749572,0
20200219T0800,20.359213,59.808514,242.97,137.56451,105.405495,348.375495,0
20200219T0900,23.919214,60,508.19,308.8283,199.3617,707.5517,0
20200219T1000,26.449213,60,699.54,449.50946,250.03053,949.57053,0
20200219T1100,27.949213,53.61702,833.93,562.2068,271.72318,1105.65318,0
20200219T1200,28.859213,53.61702,872.2,626.9231,245.27689,1117.47689,0
20200219T1300,29.399214,53.61702,889.11,643.0768,246.03317,1135.14317,0
20200219T1400,29.459213,53.61702,842.82996,599.48865,243.34128,1086.17124,0
20200219T1500,28.849215,53.61702,543.79,373.31964,170.47035,714.26035,0
20200219T1600,27.189215,53.61702,363.12,209.25269,153.86731,516.98731,0
20200219T1700,26.249214,28.723406,194.91,97.72328,97.18672,292.09672,0
20200219T1800,24.589214,40.851067,112.14,61.1705,50.969498,163.109498,0
20200219T1900,23.079214,15.367464,2.67,1.1117717,1.5582284,4.2282284,0
20200219T2000,22.109213,0,0,0,0,0,0
20200219T2100,21.169214,0,0,0,0,0,0
20200219T2200,20.359213,0,0,0,0,0,0
20200219T2300,19.649214,0,0,0,0,0,0
20200220T0000,18.959213,0,0,0,0,0,0
20200220T0100,18.629213,0,0,0,0,0,0
20200220T0200,19.039215,0,0,0,0,0,0
20200220T0300,19.239214,0,0,0,0,0,0
20200220T0400,18.899214,0,0,0,0,0,0
20200220T0500,18.489214,0,0,0,0,0,0
20200220T0600,18.239214,0,0,0,0,0,0
20200220T0700,19.289215,0,34.71,18.365355,16.344645,51.054645,0
20200220T0800,20.859213,0,199.36,120.96719,78.39281,277.75281,0
20200220T0900,21.889214,53.61702,173.55,28.252136,145.29787,318.84787,0
20200220T1000,22.669214,53.61702,234.95999,18.248047,216.71194,451.67193,0
20200220T1100,24.279213,53.61702,639.02,492.6151,146.40489,785.42489,0
20200220T1200,25.859213,60,473.47998,148.4797,325.00027,798.48025,0
20200220T1300,27.209213,53.61702,900.68,647.2211,253.45886,1154.13886,0
20200220T1400,26.089214,24.893618,545.57,268.9476,276.6224,822.1924,0
20200220T1500,25.909214,30,295.47998,36.993378,258.4866,553.96658,0
20200220T1600,25.289213,15.319151,237.62999,47.37233,190.25766,427.88765,0.3
20200220T1700,24.369213,10.212765,199.36,103.98499,95.37501,294.73501,0.2
20200220T1800,22.829214,14.042552,88.11,55.204308,32.905693,121.015693,0.3
20200220T1900,21.459213,10.322341,0.89,0.017101407,0.8728986,1.7628986,0
20200220T2000,20.309214,0,0,0,0,0,0
20200220T2100,20.019215,0,0,0,0,0,0
20200220T2200,20.009212,0,0,0,0,0,0
20200220T2300,19.809214,0,0,0,0,0,0
20200221T0000,19.659214,0,0,0,0,0,0
20200221T0100,19.319214,0,0,0,0,0,0
20200221T0200,19.039215,0,0,0,0,0,0
20200221T0300,18.719213,0,0,0,0,0,0
20200221T0400,18.489214,0,0,0,0,0,0
20200221T0500,18.289215,0,0,0,0,0,0
20200221T0600,18.049213,0,0,0,0,0,0
20200221T0700,18.909214,0,27.59,17.287378,10.302622,37.892622,0
20200221T0800,20.209213,0,161.09,134.63148,26.458511,187.548511,0
20200221T0900,21.609213,50.425533,215.37999,68.28691,147.09308,362.47307,0
20200221T1000,24.249214,53.61702,512.64,403.11142,109.528595,622.168595,0
20200221T1100,24.399214,53.61702,614.1,439.77502,174.32497,788.42497,0
20200221T1200,24.469213,48.70213,393.38,64.18021,329.1998,722.5798,0
20200221T1300,24.519215,40.851063,382.69998,47.871857,334.82812,717.5281,0
20200221T1400,24.679214,30,509.08,214.14566,294.93433,804.01433,0
20200221T1500,24.769215,19.148937,267.88998,16.57904,251.31094,519.20092,0
20200221T1600,24.479214,3.8297868,200.25,17.330475,182.91953,383.16953,0.2
20200221T1700,23.819214,1.2765956,141.51,32.763176,108.74682,250.25682,0.4
20200221T1800,22.369213,7.6595736,57.85,30.284613,27.565386,85.415386,0.6
20200221T1900,20.869213,0,0.89,0.016911685,0.8730883,1.7630883,0.7
20200221T2000,19.769215,0,0,0,0,0,0.1
20200221T2100,19.379213,0,0,0,0,0,0
20200221T2200,19.339214,0,0,0,0,0,0
20200221T2300,19.309214,0,0,0,0,0,0
20200222T0000,19.159214,0,0,0,0,0,0
20200222T0100,18.879213,0,0,0,0,0,0
20200222T0200,18.539215,0,0,0,0,0,0
20200222T0300,18.169214,0,0,0,0,0,0
20200222T0400,17.749214,0,0,0,0,0,0
20200222T0500,17.429214,0,0,0,0,0,0
20200222T0600,17.229214,0,0,0,0,0,0
20200222T0700,18.849213,0,24.92,20.736938,4.183061,29.103061,0
20200222T0800,19.779213,0,127.27,71.06348,56.206516,183.476516,0
20200222T0900,20.709213,0,178,30.9478,147.0522,325.0522,0
20200222T1000,21.869213,6.382978,240.3,20.97934,219.32066,459.62066,0
20200222T1100,23.549213,52.340427,614.1,437.8454,176.2546,790.3546,0
20200222T1200,24.089214,53.61702,446.78,116.23074,330.54926,777.32926,0
20200222T1300,24.429214,53.61702,378.25,43.70102,334.54898,712.79898,0
20200222T1400,24.499214,53.61702,367.57,53.902252,313.66776,681.23776,0
20200222T1500,24.419214,47.234047,323.07,59.63138,263.43863,586.50863,0
20200222T1600,23.889214,0,239.41,48.37477,191.03523,430.44523,0
20200222T1700,22.899214,0,119.259995,14.256966,105.00303,224.263025,0
20200222T1800,21.839214,6.382978,53.399998,23.901897,29.4981,82.898098,0.6
20200222T1900,21.029213,0,0.89,0.016727746,0.87327224,1.76327224,1
20200222T2000,20.449213,0,0,0,0,0,0.6
20200222T2100,19.989214,0,0,0,0,0,0
20200222T2200,19.469213,0,0,0,0,0,0
20200222T2300,19.069214,0,0,0,0,0,0
20200223T0000,18.739214,0,0,0,0,0,0
20200223T0100,18.539215,0,0,0,0,0,0
20200223T0200,18.419214,0,0,0,0,0,0
20200223T0300,18.359215,0,0,0,0,0,0
20200223T0400,18.209213,0,0,0,0,0,0
20200223T0500,17.989214,0,0,0,0,0,0
20200223T0600,17.879213,0,0,0,0,0,0
20200223T0700,19.359215,0,14.24,4.1082716,10.131728,24.371728,0
20200223T0800,19.629213,0,90.78,23.940338,66.83966,157.61966,0
20200223T0900,20.169214,0,158.42,15.544556,142.87544,301.29544,0
20200223T1000,21.159214,0,229.62,13.353912,216.26608,445.88608,0
20200223T1100,22.289213,52.340427,328.41,40.41568,287.99432,616.40432,0
20200223T1200,23.439215,53.61702,389.82,59.713684,330.10632,719.92632,0
20200223T1300,23.809214,21.063831,355.11,25.67038,329.4396,684.5496,0
20200223T1400,23.869213,24.25532,320.4,17.527374,302.87262,623.27262,0.1
20200223T1500,23.729214,0,281.24,25.182617,256.05737,537.29737,0
20200223T1600,23.339214,1.2765956,220.72,32.05992,188.66008,409.38008,0
20200223T1700,22.549213,0,139.73,30.748688,108.98131,248.71131,0.1
20200223T1800,21.479214,0,82.77,76.72958,6.040412,88.810412,0
20200223T1900,20.319214,0,3.56,2.3737605,1.1862395,4.7462395,0
20200223T2000,19.889214,0,0,0,0,0,0
20200223T2100,19.559214,0,0,0,0,0,0
20200223T2200,19.109215,0,0,0,0,0,0
20200223T2300,18.509212,0,0,0,0,0,0
20200224T0000,18.119213,0,0,0,0,0,0
20200224T0100,17.949215,0,0,0,0,0,0
20200224T0200,17.899214,0,0,0,0,0,0
20200224T0300,17.939213,0,0,0,0,0,0
20200224T0400,17.949215,0,0,0,0,0,0
20200224T0500,17.899214,0,0,0,0,0,0
20200224T0600,17.819214,0,0,0,0,0,0
20200224T0700,19.049213,0,26.699999,23.695715,3.0042834,29.7042824,0
20200224T0800,20.409214,0,177.11,118.34685,58.763157,235.873157,0
20200224T0900,21.239214,0,260.77,124.07312,136.69687,397.46687,0
20200224T1000,22.599215,53.61702,367.57,149.44446,218.12555,585.69555,0
20200224T1100,23.999214,52.97872,596.3,399.80402,196.49596,792.79596,0
20200224T1200,25.999214,53.61702,717.33997,541.5141,175.82585,893.16582,0
20200224T1300,25.279213,53.61702,485.05,148.10608,336.9439,821.9939,0
20200224T1400,25.279213,0,370.24,55.203217,315.03677,685.27677,0
20200224T1500,24.849215,9.574467,301.71,40.501556,261.20844,562.91844,0.2
20200224T1600,24.279213,14.042552,208.26,22.315155,185.94484,394.20484,0.3
20200224T1700,23.499214,7.6595736,132.61,24.339767,108.27023,240.88023,0.4
20200224T1800,22.489214,17.234043,82.77,76.432816,6.33718,89.10718,0.3
20200224T1900,21.279213,13.768439,1.78,0.22882366,1.5511763,3.3311763,0
20200224T2000,20.039215,0,0,0,0,0,0
20200224T2100,19.459213,0,0,0,0,0,0
20200224T2200,19.259212,0,0,0,0,0,0
20200224T2300,19.149214,0,0,0,0,0,0
20200225T0000,19.079214,0,0,0,0,0,0
20200225T0100,19.119213,0,0,0,0,0,0
20200225T0200,18.989214,0,0,0,0,0,0
20200225T0300,18.729214,0,0,0,0,0,0
20200225T0400,18.439213,0,0,0,0,0,0
20200225T0500,18.119213,0,0,0,0,0,0
20200225T0600,17.809214,0,0,0,0,0,0
20200225T0700,17.729214,0,34.71,19.142754,15.5672455,50.2772455,0
20200225T0800,19.429214,0,236.73999,134.43658,102.30341,339.0434,0
20200225T0900,21.639214,40.851067,476.15,290.26636,185.88362,662.03362,0
20200225T1000,23.699213,53.61702,597.19,424.26843,172.92159,770.11159,0
20200225T1100,25.529213,53.61702,822.36,566.6996,255.66043,1078.02043,0
20200225T1200,26.849215,53.61702,892.67,638.66345,254.00655,1146.67655,0
20200225T1300,27.699213,53.61702,906.91,653.7253,253.18471,1160.09471,0
20200225T1400,28.089214,53.61702,853.51,607.28937,246.22063,1099.73063,0
20200225T1500,27.709213,53.61702,650.58997,482.1491,168.44087,819.03084,0
20200225T1600,25.769215,47.234047,247.42,55.029816,192.39018,439.81018,0
20200225T1700,24.099215,53.61702,169.09999,61.446304,107.65369,276.75368,0
20200225T1800,22.399214,55.212765,70.31,50.498104,19.811893,90.121893,0
20200225T1900,20.479214,14.307412,3.56,2.3533707,1.2066293,4.7666293,0
20200225T2000,19.299213,0,0,0,0,0,0
20200225T2100,19.489214,0,0,0,0,0,0
20200225T2200,19.159214,0,0,0,0,0,0
20200225T2300,18.549213,0,0,0,0,0,0
20200226T0000,17.989214,0,0,0,0,0,0
20200226T0100,18.039215,0,0,0,0,0,0
20200226T0200,17.559214,0,0,0,0,0,0
20200226T0300,16.979214,0,0,0,0,0,0
20200226T0400,16.569214,0,0,0,0,0,0
20200226T0500,16.519215,0,0,0,0,0,0
20200226T0600,16.509212,0,0,0,0,0,0
20200226T0700,16.549213,0,39.16,20.751621,18.408379,57.568379,0
20200226T0800,18.599213,0,221.61,128.30234,93.307655,314.917655,0
20200226T0900,20.419214,0,363.12,306.74313,56.37685,419.49685,0
20200226T1000,21.179214,0,467.25,304.86353,162.38649,629.63649,0
20200226T1100,23.519215,48.51064,558.02997,327.2262,230.80377,788.83374,0
20200226T1200,25.349215,53.61702,828.58997,620.85095,207.73901,1036.32898,0
20200226T1300,26.359213,53.61702,929.16,660.36066,268.79932,1197.95932,0
20200226T1400,26.849215,53.61702,866.86,611.39075,255.46924,1122.32924,0
20200226T1500,25.269215,45.95745,392.49,131.41406,261.07593,653.56593,0
20200226T1600,23.949213,18.510641,235.84999,44.150543,191.69945,427.54944,0.1
20200226T1700,22.659214,14.680849,153.97,44.283302,109.6867,263.6567,0.2
20200226T1800,21.269215,53.61702,81.88,74.18233,7.697672,89.577672,0
20200226T1900,20.569214,11.058512,1.78,0.22825575,1.5517442,3.3317442,0
20200226T2000,19.949215,0,0,0,0,0,0
20200226T2100,19.489214,0,0,0,0,0,0
20200226T2200,19.159214,0,0,0,0,0,0
20200226T2300,18.999214,0,0,0,0,0,0
20200227T0000,18.719213,0,0,0,0,0,0
20200227T0100,18.349213,0,0,0,0,0,0
20200227T0200,17.909214,0,0,0,0,0,0
20200227T0300,17.539215,0,0,0,0,0,0
20200227T0400,17.239214,0,0,0,0,0,0
20200227T0500,17.009212,0,0,0,0,0,0
20200227T0600,16.889214,0,0,0,0,0,0
20200227T0700,16.549213,0,35.6,19.696928,15.90307,51.50307,0
20200227T0800,18.469213,59.61702,261.66,148.75244,112.90756,374.56756,0
20200227T0900,21.489214,5.7446804,519.76,317.20605,202.55396,722.31396,0
20200227T1000,23.079214,53.61702,683.52,446.3648,237.15521,920.67521,0
20200227T1100,24.459213,53.61702,810.79,566.2182,244.5718,1055.3618,0
20200227T1200,25.569214,53.61702,807.23,614.4791,192.75089,999.98089,0
20200227T1300,26.069214,53.61702,702.20996,484.7824,217.42755,919.63751,0
20200227T1400,24.809214,53.61702,499.28998,195.69891,303.59106,802.88104,0
20200227T1500,24.239214,53.61702,329.3,63.466034,265.83395,595.13395,0
20200227T1600,23.329214,53.61702,253.65,60.628723,193.02127,446.67127,0
20200227T1700,22.239214,53.61702,221.61,137.62527,83.984726,305.594726,0
20200227T1800,21.249214,53.61702,92.56,56.67673,35.883266,128.443266,0
20200227T1900,20.469213,10.723405,2.67,1.0531013,1.6168988,4.2868988,0
20200227T2000,19.489214,0,0,0,0,0,0
20200227T2100,18.619213,0,0,0,0,0,0
20200227T2200,18.339214,0,0,0,0,0,0
20200227T2300,18.119213,0,0,0,0,0,0
20200228T0000,17.779213,0,0,0,0,0,0
20200228T0100,17.509212,0,0,0,0,0,0
20200228T0200,17.269215,0,0,0,0,0,0
20200228T0300,16.949215,0,0,0,0,0,0
20200228T0400,16.629213,0,0,0,0,0,0
20200228T0500,16.449215,0,0,0,0,0,0
20200228T0600,16.359215,0,0,0,0,0,0
20200228T0700,17.149214,0,30.26,19.0125,11.247499,41.507499,0
20200228T0800,18.709213,0,198.47,126.098785,72.371216,270.841216,0
20200228T0900,20.569214,53.61702,393.38,274.16055,119.21945,512.59945,0
20200228T1000,22.699213,53.61702,557.14,413.8707,143.26932,700.40932,0
20200228T1100,24.519215,58.659573,841.05,574.04913,267.00085,1108.05085,0
20200228T1200,25.579214,53.61702,903.35,644.42145,258.92853,1162.27853,0
20200228T1300,25.809214,53.61702,805.45,623.62885,181.82117,987.27117,0
20200228T1400,24.529213,53.61702,753.83,578.0753,175.75467,929.58467,0
20200228T1500,24.229214,53.61702,362.22998,96.02811,266.20187,628.43185,0
20200228T1600,24.569214,53.61702,392.49,254.60045,137.88954,530.37954,0
20200228T1700,23.529213,53.61702,247.42,184.92188,62.49812,309.91812,0
20200228T1800,21.859213,58.085106,145.95999,79.68707,66.27292,212.23291,0
20200228T1900,20.219213,12.385817,3.56,2.3516626,1.2083374,4.7683374,0
20200228T2000,19.619213,0,0,0,0,0,0
20200228T2100,19.529213,0,0,0,0,0,0
20200228T2200,19.389214,0,0,0,0,0,0
20200228T2300,19.089214,0,0,0,0,0,0
20200229T0000,18.809214,0,0,0,0,0,0
20200229T0100,18.659214,0,0,0,0,0,0
20200229T0200,18.419214,0,0,0,0,0,0
20200229T0300,18.189213,0,0,0,0,0,0
20200229T0400,17.919214,0,0,0,0,0,0
20200229T0500,17.749214,0,0,0,0,0,0
20200229T0600,17.629213,0,0,0,0,0,0
20200229T0700,18.109215,0,28.48,25.06213,3.4178698,31.8978698,0
20200229T0800,19.379213,0,167.31999,135.5232,31.796803,199.116793,0
20200229T0900,21.029213,0,287.47,158.94289,128.52711,415.99711,0
20200229T1000,22.469213,47.234047,372.02,150.13249,221.8875,593.9075,0
20200229T1100,24.629213,53.61702,643.47,483.7376,159.73238,803.20238,0
20200229T1200,24.059214,53.61702,590.07,300.65836,289.41165,879.48165,0
20200229T1300,24.319214,53.61702,412.96,69.550415,343.40958,756.36958,0
20200229T1400,25.639214,53.61702,488.61,180.2312,308.37878,796.98878,0
20200229T1500,24.539213,53.61702,325.74,59.579865,266.16013,591.90013,0
20200229T1600,24.329214,13.404254,523.32,358.74597,164.57402,687.89402,0
20200229T1700,23.169214,30,262.55,215.54483,47.005157,309.555157,0
20200229T1800,21.899214,53.61702,96.119995,57.37548,38.744514,134.864509,0
20200229T1900,20.249214,11.536701,1.78,0.22812963,1.5518703,3.3318703,0
20200229T2000,19.609215,0,0,0,0,0,0
20200229T2100,19.199215,0,0,0,0,0,0
20200229T2200,18.859215,0,0,0,0,0,0
20200229T2300,18.449215,0,0,0,0,0,0
20200301T0000,18.209213,0,0,0,0,0,0
20200301T0100,18.089214,0,0,0,0,0,0
20200301T0200,17.779213,0,0,0,0,0,0
20200301T0300,17.489214,0,0,0,0,0,0
20200301T0400,17.369213,0,0,0,0,0,0
20200301T0500,17.379213,0,0,0,0,0,0
20200301T0600,17.379213,0,0,0,0,0,0
20200301T0700,18.559214,0,29.369999,26.46635,2.9036474,32.2736464,0
20200301T0800,19.949215,0,182.45,123.23355,59.216446,241.666446,0
20200301T0900,21.429214,10.212765,276.79,141.08171,135.7083,412.4983,0
20200301T1000,22.939215,53.61702,356.88998,129.5259,227.36409,584.25407,0
20200301T1100,25.549213,53.61702,824.14,572.46625,251.67375,1075.81375,0
20200301T1200,25.449213,53.61702,678.18,453.12164,225.05835,903.23835,0
20200301T1300,25.779213,53.61702,706.66,489.26907,217.3909,924.0509,0
20200301T1400,25.209213,21.702127,376.47,58.058716,318.4113,694.8813,0
20200301T1500,24.909214,32.553192,332.86,65.88861,266.97137,599.83137,0
20200301T1600,24.449213,49.787235,491.28,349.88306,141.39694,632.67694,0
20200301T1700,22.919214,25.531916,230.51,152.71136,77.79863,308.30863,0.1
20200301T1800,21.599215,53.61702,133.5,72.887436,60.612564,194.112564,0
20200301T1900,20.409214,12.333333,2.67,1.0628217,1.6071783,4.2771783,0
20200301T2000,19.609215,0,0,0,0,0,0
20200301T2100,19.689213,0,0,0,0,0,0
20200301T2200,19.229214,0,0,0,0,0,0
20200301T2300,18.989214,0,0,0,0,0,0
20200302T0000,18.669214,0,0,0,0,0,0
20200302T0100,18.419214,0,0,0,0,0,0
20200302T0200,18.279213,0,0,0,0,0,0
20200302T0300,18.319214,0,0,0,0,0,0
20200302T0400,18.259212,0,0,0,0,0,0
20200302T0500,18.159214,0,0,0,0,0,0
20200302T0600,18.169214,0,0,0,0,0,0
20200302T0700,18.159214,0,35.6,20.637392,14.962606,50.562606,0
20200302T0800,19.939213,0,202.92,129.14178,73.778206,276.698206,0
20200302T0900,21.579214,0,378.25,271.51416,106.73583,484.98583,0
20200302T1000,23.159214,53.61702,373.8,150.38466,223.41533,597.21533,0
20200302T1100,25.469213,53.61702,706.66,538.36804,168.29196,874.95196,0
20200302T1200,25.029213,53.61702,384.47998,50.45508,334.0249,718.50488,0
20200302T1300,24.889214,18.510641,328.41,4.9239197,323.48608,651.89608,0
20200302T1400,24.349215,17.234043,267.88998,11.432831,256.45715,524.34713,0.2
20200302T1500,23.609213,0,217.16,8.724609,208.4354,425.5954,0.1
20200302T1600,23.589214,0,343.54,172.28296,171.25705,514.79705,0
20200302T1700,23.129213,53.61702,230.51,152.64175,77.86823,308.37823,0
20200302T1800,21.949213,53.61702,154.86,84.54828,70.31172,225.17172,0
20200302T1900,20.999214,14.121454,2.67,1.0729623,1.5970378,4.2670378,0
20200302T2000,20.189215,0,0,0,0,0,0
20200302T2100,20.299213,0,0,0,0,0,0
20200302T2200,20.029213,0,0,0,0,0,0
20200302T2300,19.629213,0,0,0,0,0,0
20200303T0000,19.099213,0,0,0,0,0,0
20200303T0100,18.769215,0,0,0,0,0,0
20200303T0200,18.529213,0,0,0,0,0,0
20200303T0300,18.429214,0,0,0,0,0,0
20200303T0400,18.419214,0,0,0,0,0,0
20200303T0500,18.459213,0,0,0,0,0,0
20200303T0600,18.499214,0,0,0,0,0,0
20200303T0700,17.699215,0,32.93,20.371492,12.558508,45.488508,0
20200303T0800,19.119213,0,199.36,129.03677,70.323235,269.683235,0
20200303T0900,21.939215,35.106384,458.35,293.1355,165.21452,623.56452,0
20200303T1000,24.649214,53.61702,669.27997,449.0213,220.25865,889.53862,0
20200303T1100,25.929214,53.61702,591.85,378.13525,213.71474,805.56474,0
20200303T1200,25.409214,53.61702,377.36,44.127045,333.23294,710.59294,0
20200303T1300,25.929214,53.61702,479.71,136.2019,343.5081,823.2181,0
20200303T1400,25.599215,27.446808,459.24,142.1947,317.0453,776.2853,0
20200303T1500,24.679214,21.063831,275.9,19.336914,256.56308,532.46308,0.1
20200303T1600,23.499214,24.25532,208.26,21.233261,187.02673,395.28673,0
20200303T1700,23.169214,53.61702,164.65,55.542305,109.10769,273.75769,0
20200303T1800,22.079214,53.61702,165.54,90.377655,75.16234,240.70234,0
20200303T1900,21.509214,12.25461,3.56,2.4053876,1.1546123,4.7146123,0
20200303T2000,20.659214,0,0,0,0,0,0
20200303T2100,20.219213,0,0,0,0,0,0
20200303T2200,20.139214,0,0,0,0,0,0
20200303T2300,19.759212,0,0,0,0,0,0
20200304T0000,18.929214,0,0,0,0,0,0
20200304T0100,18.409214,0,0,0,0,0,0
20200304T0200,18.419214,0,0,0,0,0,0
20200304T0300,18.619213,0,0,0,0,0,0
20200304T0400,18.529213,0,0,0,0,0,0
20200304T0500,18.269215,0,0,0,0,0,0
20200304T0600,18.249214,0,0,0,0,0,0
20200304T0700,17.719213,0,36.489998,21.244104,15.2458935,51.7358915,0
20200304T0800,20.389214,0,224.28,134.55399,89.72602,314.00602,0
20200304T0900,22.009214,30.638298,337.31,240.79248,96.51751,433.82751,0
20200304T1000,23.069214,53.61702,324.85,89.48709,235.36292,560.21292,0
20200304T1100,24.119213,53.61702,449.44998,157.18857,292.2614,741.71138,0
20200304T1200,26.389214,53.61702,682.63,457.18582,225.44418,908.07418,0
20200304T1300,25.999214,53.61702,820.58,632.3438,188.23622,1008.81622,0
20200304T1400,26.229214,53.61702,419.19,97.526855,321.66315,740.85315,0
20200304T1500,26.179214,53.61702,516.2,311.07776,205.12227,721.32227,0
20200304T1600,26.409214,53.61702,585.62,372.32806,213.29193,798.91193,0
20200304T1700,25.289213,53.61702,392.49,231.72034,160.76965,553.25965,0
20200304T1800,23.309214,53.61702,168.20999,91.83353,76.376465,244.586455,0
20200304T1900,21.509214,13.040604,3.56,2.4245028,1.1354972,4.6954972,0
20200304T2000,21.429214,0,0,0,0,0,0
20200304T2100,20.829214,0,0,0,0,0,0
20200304T2200,20.509214,0,0,0,0,0,0
20200304T2300,20.309214,0,0,0,0,0,0
20200305T0000,19.849213,0,0,0,0,0,0
20200305T0100,19.439213,0,0,0,0,0,0
20200305T0200,19.099213,0,0,0,0,0,0
20200305T0300,18.719213,0,0,0,0,0,0
20200305T0400,18.399214,0,0,0,0,0,0
20200305T0500,18.109215,0,0,0,0,0,0
20200305T0600,17.799213,0,0,0,0,0,0
20200305T0700,18.519215,0,26.699999,19.005121,7.694878,34.394877,0
20200305T0800,19.589214,0,146.84999,89.950005,56.899986,203.749976,0
20200305T0900,21.999214,8.93617,331.08,227.34885,103.73113,434.81113,0
20200305T1000,24.839214,59.361702,572.27,423.80646,148.46356,720.73356,0
20200305T1100,26.659214,0,852.62,582.83307,269.78693,1122.40693,0
20200305T1200,26.559214,14.680849,799.22,616.8477,182.37225,981.59225,0
20200305T1300,28.129213,53.61702,809.01,628.6074,180.4026,989.4126,0
20200305T1400,28.459213,60,889.11,621.6639,267.4461,1156.5561,0
20200305T1500,28.409214,60,802.77997,530.38745,272.39255,1075.17252,0
20200305T1600,27.719213,60,629.23,396.13687,233.09311,862.32311,0
20200305T1700,26.369213,30.638298,396.05,233.83461,162.21538,558.26538,0
20200305T1800,24.269215,53.61702,112.14,61.220943,50.919056,163.059056,0
20200305T1900,22.349215,15.302128,3.56,2.443781,1.1162189,4.6762189,0
20200305T2000,21.799213,0,0,0,0,0,0
20200305T2100,20.989214,0,0,0,0,0,0
20200305T2200,20.219213,0,0,0,0,0,0
20200305T2300,19.579214,0,0,0,0,0,0
20200306T0000,18.759212,0,0,0,0,0,0
20200306T0100,18.299213,0,0,0,0,0,0
20200306T0200,18.499214,0,0,0,0,0,0
20200306T0300,18.309214,0,0,0,0,0,0
20200306T0400,18.019215,0,0,0,0,0,0
20200306T0500,17.839214,0,0,0,0,0,0
20200306T0600,17.689213,0,0,0,0,0,0
20200306T0700,17.799213,0,30.26,25.514477,4.7455244,35.0055244,0
20200306T0800,19.759212,0,203.81,132.16818,71.64182,275.45182,0
